longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,0,0,1,0
-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,57700.0,1,0,0,0
-117.26,32.97,25.0,2582.0,495.0,1088.0,471.0,6.4651,500001.0,0,0,0,1
-118.35,33.88,25.0,1459.0,362.0,1150.0,354.0,3.35,237500.0,0,0,0,0
-121.33,38.0,32.0,4474.0,929.0,2177.0,884.0,3.2889,98900.0,1,0,0,0
-117.97,34.04,28.0,1686.0,417.0,1355.0,388.0,2.5192,157300.0,0,0,0,0
-117.68,35.65,15.0,2701.0,576.0,1245.0,513.0,3.3269,81900.0,1,0,0,0
-119.35,35.58,13.0,1657.0,362.0,1186.0,376.0,1.1903,63200.0,1,0,0,0
-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,238600.0,0,0,0,1
-121.0,39.23,15.0,2809.0,450.0,1267.0,408.0,4.0426,191700.0,1,0,0,0
-121.27,38.67,15.0,1701.0,346.0,723.0,352.0,3.8906,128700.0,1,0,0,0
-117.83,33.66,4.0,1011.0,198.0,511.0,198.0,7.9217,296200.0,0,0,0,0
-118.32,34.2,36.0,759.0,136.0,372.0,135.0,4.9886,328900.0,0,0,0,0
-122.27,37.55,16.0,4789.0,816.0,1840.0,763.0,6.7474,338200.0,0,0,1,0
-122.0,37.3,28.0,5096.0,1011.0,2588.0,954.0,5.357,355200.0,0,0,0,0
-117.77,34.11,28.0,1998.0,414.0,1124.0,389.0,3.75,180900.0,1,0,0,0
-117.36,33.98,46.0,1680.0,453.0,1570.0,435.0,2.0436,82300.0,1,0,0,0
-117.79,33.68,13.0,2636.0,416.0,1137.0,404.0,7.2118,311500.0,0,0,0,0
-118.32,34.1,30.0,2193.0,965.0,2197.0,836.0,1.8277,137500.0,0,0,0,0
-122.42,37.76,52.0,2038.0,629.0,2007.0,596.0,2.5701,266700.0,0,0,1,0
-122.02,37.35,18.0,1221.0,255.0,507.0,271.0,5.3679,228400.0,0,0,0,0
-122.28,37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997,126900.0,0,0,1,0
-119.31,36.31,18.0,3860.0,760.0,1643.0,664.0,2.0714,92600.0,1,0,0,0
-122.42,37.66,28.0,3520.0,672.0,1746.0,602.0,4.9236,273500.0,0,0,0,1
-118.27,33.97,39.0,2569.0,688.0,2601.0,630.0,2.0754,101400.0,0,0,0,0
-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,500001.0,0,0,1,0
-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,82100.0,1,0,0,0
-117.09,33.03,17.0,2786.0,396.0,1228.0,396.0,6.4211,220700.0,0,0,0,0
-121.92,37.3,35.0,1335.0,296.0,635.0,296.0,3.6053,345800.0,0,0,0,0
-116.26,33.72,10.0,9404.0,1827.0,3208.0,1283.0,3.1086,105800.0,1,0,0,0
-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181,213800.0,0,0,0,0
-119.06,34.23,29.0,3511.0,632.0,2591.0,596.0,3.0219,221700.0,0,0,0,0
-120.2,39.33,26.0,1988.0,379.0,905.0,321.0,3.7841,109500.0,1,0,0,0
-122.28,37.54,37.0,991.0,180.0,463.0,177.0,5.1701,294200.0,0,0,0,1
-121.96,38.54,6.0,1485.0,318.0,894.0,308.0,3.2222,139600.0,1,0,0,0
-119.18,34.21,46.0,2062.0,484.0,1522.0,469.0,3.087,213900.0,0,0,0,1
-118.73,36.01,14.0,3263.0,651.0,1910.0,594.0,2.8603,128900.0,1,0,0,0
-117.65,33.48,10.0,3484.0,582.0,1469.0,556.0,5.4188,402200.0,0,0,0,0
-122.28,37.82,52.0,1238.0,288.0,622.0,259.0,1.5057,87500.0,0,0,1,0
-119.33,36.32,16.0,3331.0,839.0,1955.0,763.0,1.6148,86600.0,1,0,0,0
-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,253900.0,0,0,0,0
-121.42,37.74,45.0,818.0,144.0,340.0,138.0,4.8021,133500.0,1,0,0,0
-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,263900.0,0,0,0,1
-122.69,37.91,43.0,1730.0,326.0,629.0,279.0,4.3194,238700.0,0,0,0,1
-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,280200.0,0,0,1,0
-123.13,40.85,18.0,1650.0,377.0,675.0,282.0,1.8933,84700.0,1,0,0,0
-121.35,38.04,5.0,4303.0,613.0,2206.0,621.0,5.5842,159100.0,1,0,0,0
-121.87,37.35,52.0,1557.0,424.0,1580.0,434.0,2.3277,183700.0,0,0,0,0
-121.85,39.75,39.0,568.0,127.0,267.0,129.0,1.8095,78100.0,1,0,0,0
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,500001.0,0,0,1,0
-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497,177500.0,1,0,0,0
-117.82,33.79,26.0,2641.0,633.0,3657.0,617.0,4.1339,222300.0,0,0,0,0
-118.31,34.06,52.0,2124.0,756.0,1920.0,756.0,2.1435,328900.0,0,0,0,0
-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281,323100.0,0,0,1,0
-118.99,35.24,40.0,282.0,59.0,213.0,71.0,2.35,91700.0,1,0,0,0
-120.16,36.96,18.0,508.0,104.0,393.0,114.0,3.0,156300.0,1,0,0,0
-120.8,38.31,37.0,1341.0,256.0,533.0,242.0,3.2135,123600.0,1,0,0,0
-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245,273600.0,0,0,0,0
-122.32,37.93,40.0,1141.0,213.0,434.0,196.0,3.9464,186900.0,0,0,1,0
-118.45,34.3,27.0,2676.0,435.0,2661.0,623.0,4.3047,152100.0,0,0,0,0
-117.19,32.75,33.0,1115.0,316.0,583.0,269.0,2.5882,258300.0,0,0,0,1
-118.53,34.19,32.0,2618.0,692.0,1961.0,633.0,2.625,192300.0,0,0,0,0
-120.59,37.59,36.0,291.0,48.0,124.0,47.0,5.6945,154200.0,1,0,0,0
-121.85,37.41,25.0,1837.0,278.0,1006.0,271.0,6.6842,265300.0,0,0,0,0
-118.14,33.89,37.0,1159.0,238.0,740.0,243.0,4.9107,179600.0,0,0,0,0
-118.01,33.67,13.0,2902.0,536.0,1125.0,490.0,5.888,447700.0,0,0,0,1
-118.66,34.43,9.0,2356.0,469.0,1556.0,386.0,3.775,155000.0,1,0,0,0
-118.44,34.27,29.0,1701.0,419.0,1616.0,371.0,3.3603,142400.0,0,0,0,0
-120.21,36.98,21.0,1667.0,303.0,861.0,276.0,2.6012,92200.0,1,0,0,0
-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666,272400.0,0,0,1,0
-121.82,37.31,15.0,1504.0,294.0,1267.0,291.0,5.5145,219400.0,0,0,0,0
-117.83,33.81,24.0,3550.0,895.0,2828.0,834.0,2.8403,225600.0,0,0,0,0
-117.03,32.61,22.0,1028.0,148.0,523.0,152.0,6.0086,166900.0,0,0,0,1
-117.25,32.78,36.0,1527.0,427.0,710.0,312.0,2.7857,291700.0,0,0,0,1
-122.13,37.67,38.0,2012.0,347.0,880.0,332.0,3.1734,181600.0,0,0,1,0
-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0,154700.0,0,0,0,0
-117.88,33.7,24.0,534.0,88.0,249.0,74.0,5.3254,240500.0,0,0,0,0
-119.82,36.78,36.0,1370.0,289.0,812.0,282.0,2.6127,69600.0,1,0,0,0
-117.45,33.92,35.0,2552.0,588.0,1840.0,551.0,2.2548,113300.0,1,0,0,0
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,0,0,1,0
-117.48,33.93,31.0,2191.0,459.0,1564.0,450.0,2.6776,122000.0,1,0,0,0
-122.03,37.86,29.0,3025.0,477.0,1035.0,452.0,6.112,390600.0,0,0,1,0
-117.64,34.07,30.0,2787.0,713.0,2647.0,693.0,2.2765,98100.0,1,0,0,0
-117.36,33.92,7.0,9376.0,1181.0,3570.0,1107.0,8.5326,315200.0,1,0,0,0
-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875,189100.0,0,0,0,0
-124.17,40.75,13.0,2171.0,339.0,951.0,353.0,4.8516,116100.0,0,0,0,1
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,0,0,1,0
-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,275900.0,0,0,0,0
-118.32,34.01,44.0,4032.0,913.0,1622.0,848.0,2.4934,165800.0,0,0,0,0
-117.84,33.75,16.0,4367.0,1161.0,2164.0,1005.0,4.0214,139500.0,0,0,0,0
-116.14,34.45,12.0,8796.0,1721.0,11139.0,1680.0,2.2612,137500.0,1,0,0,0
-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1.6504,151800.0,0,0,1,0
-122.05,37.36,34.0,2400.0,419.0,1017.0,384.0,4.1369,316900.0,0,0,0,0
-117.22,32.95,4.0,18123.0,3173.0,7301.0,2964.0,6.357,322500.0,0,0,0,1
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,0,0,1,0
-118.34,33.84,36.0,1407.0,231.0,676.0,231.0,5.269,331900.0,0,0,0,0
-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,397800.0,0,0,0,1
-118.33,34.18,45.0,1552.0,315.0,785.0,316.0,3.7411,235500.0,0,0,0,0
-118.27,34.16,48.0,1301.0,253.0,637.0,260.0,4.3438,252700.0,0,0,0,0
-118.32,33.86,32.0,3485.0,678.0,1715.0,649.0,4.6563,291700.0,0,0,0,0
-123.69,38.9,17.0,2206.0,478.0,1140.0,428.0,2.1985,95300.0,0,0,0,1
-118.44,35.13,21.0,1899.0,447.0,1133.0,391.0,1.8636,67900.0,1,0,0,0
-121.95,37.55,21.0,10687.0,1540.0,4552.0,1520.0,6.6478,333400.0,0,0,0,0
-118.23,33.91,34.0,661.0,146.0,742.0,143.0,2.1734,88200.0,0,0,0,0
-121.92,37.27,33.0,3280.0,569.0,1583.0,559.0,4.5625,253500.0,0,0,0,0
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,128500.0,1,0,0,0
-118.36,34.16,45.0,1755.0,335.0,822.0,342.0,5.1423,322900.0,0,0,0,0
-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,201300.0,0,0,1,0
-119.18,34.17,32.0,2388.0,467.0,1746.0,483.0,3.9331,187600.0,0,0,0,1
-122.23,37.45,29.0,1617.0,235.0,758.0,246.0,7.7932,469900.0,0,0,0,1
-124.14,41.06,32.0,1020.0,215.0,421.0,198.0,3.0208,143400.0,0,0,0,1
-118.35,34.16,45.0,1390.0,281.0,538.0,270.0,4.2212,293800.0,0,0,0,0
-122.14,39.97,27.0,1079.0,222.0,625.0,197.0,3.1319,62700.0,1,0,0,0
-122.29,37.8,52.0,1027.0,244.0,492.0,147.0,2.6094,81300.0,0,0,1,0
-122.03,37.62,32.0,2964.0,547.0,1472.0,527.0,4.2468,221200.0,0,0,1,0
-118.14,34.16,36.0,2973.0,807.0,2846.0,784.0,2.6217,156300.0,0,0,0,0
-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806,112800.0,1,0,0,0
-118.94,35.37,23.0,1106.0,252.0,790.0,230.0,1.8523,59700.0,1,0,0,0
-122.44,37.73,52.0,2381.0,492.0,1485.0,447.0,4.3898,270000.0,0,0,1,0
-117.91,33.81,18.0,1181.0,353.0,781.0,340.0,2.5625,153100.0,0,0,0,0
-117.79,33.71,16.0,6339.0,862.0,3132.0,825.0,7.1069,313400.0,0,0,0,0
-117.73,33.53,3.0,6388.0,920.0,2129.0,819.0,7.8915,420600.0,0,0,0,0
-122.4,40.58,40.0,3895.0,929.0,1782.0,910.0,1.3329,78200.0,1,0,0,0
-121.37,38.67,36.0,1354.0,258.0,771.0,267.0,2.2723,78800.0,1,0,0,0
-122.41,37.78,52.0,1928.0,836.0,2124.0,739.0,1.1185,55000.0,0,0,1,0
-118.09,34.08,34.0,1513.0,384.0,986.0,336.0,2.6901,235600.0,0,0,0,0
-121.06,39.23,10.0,2229.0,537.0,982.0,512.0,2.186,132700.0,1,0,0,0
-118.11,33.82,36.0,1999.0,390.0,887.0,379.0,3.8162,221900.0,0,0,0,0
-121.85,37.25,20.0,3773.0,624.0,1965.0,607.0,5.4939,241200.0,0,0,0,0
-122.41,37.79,52.0,6016.0,2509.0,3436.0,2119.0,2.5166,275000.0,0,0,1,0
-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,150800.0,0,0,0,1
-118.28,33.94,38.0,637.0,204.0,679.0,162.0,1.5714,89700.0,0,0,0,0
-117.02,32.69,7.0,6055.0,1004.0,3031.0,952.0,4.436,135000.0,0,0,0,1
-117.99,33.73,17.0,5239.0,1045.0,2440.0,985.0,4.375,248100.0,0,0,0,0
-115.52,32.97,24.0,1617.0,366.0,1416.0,401.0,1.975,66400.0,1,0,0,0
-118.44,33.99,44.0,305.0,72.0,156.0,70.0,5.9641,275000.0,0,0,0,0
-121.83,36.61,27.0,5665.0,1281.0,3612.0,1191.0,3.0542,142100.0,0,0,0,0
-117.04,32.77,16.0,7963.0,1881.0,3769.0,1804.0,2.9624,144700.0,0,0,0,0
-117.78,33.82,12.0,6208.0,750.0,2443.0,739.0,9.1808,413700.0,0,0,0,0
-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1.5174,54600.0,1,0,0,0
-121.47,38.53,44.0,543.0,146.0,506.0,125.0,1.3646,65400.0,1,0,0,0
-116.97,33.75,22.0,3740.0,965.0,2011.0,824.0,1.3039,77500.0,1,0,0,0
-118.17,33.97,33.0,2410.0,641.0,2106.0,593.0,2.2422,168200.0,0,0,0,0
-117.95,33.92,32.0,1661.0,312.0,1201.0,302.0,4.0,178200.0,0,0,0,0
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,173300.0,0,0,0,0
-122.04,37.62,32.0,1540.0,324.0,793.0,302.0,3.2857,193200.0,0,0,1,0
-121.87,37.39,16.0,1334.0,389.0,1103.0,415.0,3.7153,229800.0,0,0,0,0
-118.44,34.18,36.0,2077.0,496.0,1206.0,528.0,2.2326,221000.0,0,0,0,0
-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036,139600.0,1,0,0,0
-121.84,37.26,5.0,1808.0,340.0,825.0,339.0,5.0509,184800.0,0,0,0,0
-119.85,34.4,14.0,2307.0,650.0,5723.0,615.0,2.1652,37500.0,0,0,0,1
-117.86,33.87,19.0,1591.0,279.0,891.0,237.0,5.6573,216000.0,0,0,0,0
-118.85,35.23,26.0,1639.0,352.0,1222.0,395.0,1.7656,68000.0,1,0,0,0
-116.31,33.66,7.0,4497.0,831.0,2248.0,713.0,3.6354,98000.0,1,0,0,0
-118.48,34.04,36.0,2539.0,535.0,979.0,500.0,3.6667,500001.0,0,0,0,0
-118.04,33.96,42.0,1430.0,338.0,1269.0,321.0,3.3214,148800.0,0,0,0,0
-121.27,38.11,15.0,2039.0,384.0,1178.0,375.0,3.8672,120100.0,1,0,0,0
-118.41,34.15,24.0,3891.0,866.0,1568.0,830.0,4.1656,364700.0,0,0,0,0
-118.29,33.71,40.0,1933.0,475.0,902.0,412.0,4.25,332800.0,0,0,0,1
-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,229600.0,0,0,0,0
-121.31,38.02,24.0,4157.0,951.0,2734.0,879.0,2.7981,92100.0,1,0,0,0
-118.15,34.11,52.0,2375.0,369.0,930.0,351.0,7.4111,469100.0,0,0,0,0
-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,134500.0,0,0,0,0
-119.69,36.8,31.0,2576.0,458.0,1306.0,418.0,3.2813,68700.0,1,0,0,0
-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,162000.0,0,0,0,0
-119.12,35.33,4.0,8574.0,1489.0,4250.0,1444.0,5.1036,103400.0,1,0,0,0
-117.41,33.95,37.0,1586.0,283.0,675.0,305.0,2.9583,132100.0,1,0,0,0
-122.72,38.42,26.0,3604.0,734.0,2605.0,704.0,3.0969,143800.0,0,0,0,0
-118.61,34.21,41.0,1058.0,228.0,778.0,245.0,3.3534,180500.0,0,0,0,0
-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826,143800.0,0,0,0,0
-122.0,38.03,4.0,2341.0,408.0,1235.0,431.0,6.0424,165900.0,1,0,0,0
-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433,500001.0,0,0,0,0
-118.18,34.04,44.0,1079.0,275.0,1249.0,249.0,3.0417,141700.0,0,0,0,0
-117.95,33.66,22.0,2785.0,441.0,1086.0,392.0,7.3719,337400.0,0,0,0,0
-118.33,34.02,46.0,2223.0,361.0,968.0,373.0,4.26,182600.0,0,0,0,0
-118.45,34.17,21.0,2152.0,527.0,996.0,470.0,3.2386,277300.0,0,0,0,0
-118.41,34.02,19.0,4702.0,1472.0,2636.0,1334.0,3.3955,225000.0,0,0,0,0
-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,60600.0,1,0,0,0
-117.14,34.05,5.0,2634.0,359.0,1173.0,372.0,6.746,204100.0,1,0,0,0
-121.87,37.66,39.0,522.0,116.0,161.0,102.0,2.4896,238500.0,1,0,0,0
-122.4,37.8,52.0,2094.0,568.0,920.0,503.0,4.2015,412500.0,0,0,1,0
-122.66,37.93,42.0,1505.0,324.0,553.0,277.0,4.1792,350000.0,0,0,0,1
-118.14,34.04,37.0,1129.0,212.0,509.0,202.0,2.6146,243200.0,0,0,0,0
-122.42,37.63,46.0,1811.0,337.0,796.0,333.0,3.43,292900.0,0,0,0,1
-117.84,33.77,14.0,4412.0,952.0,1656.0,874.0,4.3292,206500.0,0,0,0,0
-120.88,37.52,2.0,1871.0,409.0,707.0,256.0,2.6103,133600.0,1,0,0,0
-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3.274,254300.0,0,0,0,1
-122.28,37.81,35.0,948.0,184.0,467.0,169.0,1.8088,118800.0,0,0,1,0
-122.29,37.92,32.0,1736.0,234.0,602.0,231.0,6.516,401000.0,0,0,1,0
-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,188300.0,0,0,1,0
-121.86,37.4,21.0,1386.0,260.0,946.0,257.0,6.5226,258500.0,0,0,0,0
-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369,134400.0,0,0,0,0
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,375400.0,0,0,1,0
-119.26,34.27,36.0,1972.0,382.0,1029.0,411.0,3.7337,209000.0,0,0,0,1
-118.19,34.06,37.0,1715.0,456.0,2052.0,440.0,2.3125,116100.0,0,0,0,0
-117.15,32.77,16.0,2056.0,631.0,847.0,569.0,2.9576,92200.0,0,0,0,1
-117.64,34.06,50.0,637.0,143.0,590.0,147.0,1.9659,85700.0,1,0,0,0
-122.05,37.37,27.0,2687.0,768.0,1362.0,725.0,3.4028,324200.0,0,0,0,0
-118.17,34.86,21.0,2370.0,540.0,1488.0,554.0,2.7361,83300.0,1,0,0,0
-118.24,34.16,52.0,850.0,162.0,493.0,160.0,6.9408,298800.0,0,0,0,0
-117.21,32.81,33.0,4773.0,873.0,1954.0,845.0,4.3862,184800.0,0,0,0,1
-116.8,33.8,35.0,324.0,63.0,158.0,39.0,3.4167,100000.0,1,0,0,0
-121.45,38.54,47.0,1159.0,250.0,810.0,244.0,2.7787,56000.0,1,0,0,0
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0,0,0,0,0
-122.02,37.35,17.0,2975.0,608.0,1465.0,577.0,5.8779,362200.0,0,0,0,0
-117.23,32.73,36.0,2052.0,287.0,699.0,265.0,7.5557,441400.0,0,0,0,1
-117.42,34.0,32.0,1617.0,346.0,1153.0,385.0,3.016,96600.0,1,0,0,0
-118.19,34.12,44.0,1219.0,324.0,1036.0,282.0,4.0417,170600.0,0,0,0,0
-118.32,34.1,43.0,1615.0,734.0,1460.0,644.0,1.4005,193800.0,0,0,0,0
-118.25,34.1,42.0,4198.0,956.0,1935.0,878.0,3.7184,277300.0,0,0,0,0
-121.99,37.81,17.0,465.0,83.0,146.0,75.0,4.9018,188500.0,0,0,0,0
-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,288100.0,0,0,0,0
-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,500001.0,0,0,1,0
-118.36,33.9,42.0,1935.0,388.0,1136.0,379.0,4.74,230000.0,0,0,0,0
-121.64,39.74,20.0,1808.0,334.0,763.0,335.0,2.3711,121800.0,1,0,0,0
-121.56,37.08,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,393100.0,0,0,0,0
-121.64,36.66,24.0,3174.0,506.0,1466.0,535.0,5.2285,248100.0,0,0,0,0
-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,49500.0,1,0,0,0
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,128300.0,1,0,0,0
-118.14,34.69,48.0,1379.0,327.0,696.0,304.0,2.1167,94900.0,1,0,0,0
-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,178300.0,0,0,0,1
-118.08,34.13,28.0,4465.0,985.0,2273.0,949.0,3.5671,228500.0,1,0,0,0
-122.2,39.51,37.0,2358.0,413.0,1060.0,424.0,2.8333,69700.0,1,0,0,0
-117.88,33.84,33.0,1526.0,237.0,906.0,245.0,5.1782,225000.0,0,0,0,0
-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4.8711,286600.0,0,0,1,0
-118.27,33.94,39.0,2078.0,561.0,1901.0,504.0,1.1468,96900.0,0,0,0,0
-119.14,36.29,36.0,788.0,181.0,405.0,180.0,1.47,61900.0,1,0,0,0
-121.33,38.77,3.0,20214.0,3559.0,8361.0,3112.0,4.2259,169300.0,1,0,0,0
-118.45,34.0,43.0,1606.0,408.0,862.0,354.0,3.962,345800.0,0,0,0,0
-118.08,33.86,17.0,2259.0,383.0,1378.0,386.0,5.8733,287000.0,0,0,0,0
-119.28,36.33,10.0,1051.0,297.0,927.0,274.0,0.78,55500.0,1,0,0,0
-117.9,33.68,25.0,7060.0,1159.0,3903.0,1139.0,4.8359,249200.0,0,0,0,0
-117.98,33.81,35.0,897.0,156.0,479.0,161.0,5.152,215600.0,0,0,0,0
-118.18,33.82,52.0,2618.0,472.0,943.0,440.0,3.7895,254000.0,0,0,0,1
-122.0,37.98,36.0,404.0,77.0,237.0,88.0,4.525,161300.0,1,0,0,0
-116.0,32.74,26.0,1134.0,280.0,329.0,158.0,1.4338,43900.0,1,0,0,0
-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,108500.0,0,0,0,0
-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,257400.0,0,0,1,0
-122.04,37.3,25.0,3807.0,600.0,1678.0,600.0,6.6818,411300.0,0,0,0,0
-117.83,33.73,20.0,5768.0,1597.0,4853.0,1465.0,3.5387,160400.0,0,0,0,0
-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,63500.0,1,0,0,0
-118.03,33.86,19.0,1795.0,328.0,1014.0,322.0,4.535,289300.0,0,0,0,0
-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,135500.0,1,0,0,0
-118.19,33.86,35.0,1133.0,296.0,774.0,271.0,2.2381,137500.0,0,0,0,0
-122.06,37.38,20.0,3401.0,768.0,1497.0,747.0,4.2188,500001.0,0,0,1,0
-121.21,37.8,31.0,699.0,186.0,460.0,170.0,2.7443,94200.0,1,0,0,0
-122.4,37.6,52.0,1380.0,203.0,530.0,210.0,6.221,420300.0,0,0,0,1
-122.09,37.95,32.0,1339.0,209.0,601.0,209.0,6.0265,247900.0,0,0,1,0
-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,171700.0,1,0,0,0
-118.34,34.16,46.0,1396.0,294.0,608.0,246.0,3.692,244500.0,0,0,0,0
-117.97,34.11,18.0,123.0,28.0,121.0,26.0,3.0417,137500.0,1,0,0,0
-118.63,34.16,33.0,2896.0,455.0,1116.0,411.0,6.0192,347700.0,0,0,0,0
-122.48,37.64,7.0,120.0,21.0,50.0,27.0,12.5,281000.0,0,0,0,1
-118.01,33.85,29.0,3061.0,612.0,2396.0,640.0,4.6326,195200.0,0,0,0,0
-119.29,36.31,34.0,1439.0,253.0,607.0,223.0,3.0972,82800.0,1,0,0,0
-118.29,34.1,43.0,1711.0,443.0,1190.0,429.0,3.5172,265500.0,0,0,0,0
-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386,500001.0,0,0,1,0
-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,240200.0,1,0,0,0
-118.31,34.0,52.0,1630.0,379.0,1413.0,405.0,1.933,120000.0,0,0,0,0
-121.99,37.37,27.0,1797.0,538.0,1610.0,531.0,4.2422,237500.0,0,0,0,0
-123.08,41.26,34.0,2773.0,679.0,1066.0,424.0,1.6757,63300.0,1,0,0,0
-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,114100.0,0,0,0,0
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,174000.0,0,0,0,0
-118.32,33.96,47.0,1297.0,292.0,704.0,264.0,3.3214,166500.0,0,0,0,0
-119.98,38.93,28.0,1194.0,272.0,494.0,203.0,2.3281,85800.0,1,0,0,0
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,159600.0,0,0,0,0
-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2.2031,96900.0,0,0,0,0
-117.53,33.83,7.0,2191.0,324.0,1156.0,310.0,5.5362,195600.0,1,0,0,0
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,474300.0,0,0,0,0
-121.55,38.51,14.0,5490.0,851.0,2415.0,837.0,6.5253,216800.0,1,0,0,0
-121.79,37.99,10.0,4156.0,609.0,1878.0,586.0,5.6506,178600.0,1,0,0,0
-121.43,38.58,35.0,5298.0,954.0,1933.0,918.0,3.9167,155700.0,1,0,0,0
-117.25,33.01,16.0,3892.0,520.0,1454.0,524.0,7.7317,396000.0,0,0,0,1
-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054,146800.0,0,0,0,1
-118.33,34.1,43.0,2732.0,1646.0,3049.0,1429.0,1.3157,333300.0,0,0,0,0
-118.36,33.82,36.0,1083.0,187.0,522.0,187.0,5.7765,339500.0,0,0,0,0
-122.73,38.47,16.0,1834.0,391.0,994.0,390.0,3.7266,156500.0,0,0,0,0
-121.22,38.04,42.0,343.0,50.0,116.0,49.0,5.5376,212500.0,1,0,0,0
-119.27,35.49,39.0,2649.0,572.0,1815.0,547.0,2.3533,65400.0,1,0,0,0
-118.21,34.22,39.0,3008.0,386.0,1240.0,370.0,9.2463,500001.0,0,0,0,0
-122.71,37.9,23.0,1250.0,257.0,437.0,188.0,3.115,242600.0,0,0,0,1
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,250000.0,0,0,1,0
-121.68,36.72,12.0,19234.0,4492.0,12153.0,4372.0,3.2652,152800.0,0,0,0,0
-118.47,34.0,28.0,1259.0,302.0,668.0,280.0,4.2813,384400.0,0,0,0,0
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,178400.0,0,0,0,0
-120.89,37.33,27.0,2692.0,481.0,1518.0,447.0,2.0417,94200.0,1,0,0,0
-118.33,33.34,52.0,2359.0,591.0,1100.0,431.0,2.8333,414700.0,0,1,0,0
